400,92377114
401,92377370
402,92377626
403,92377882
404,92378138
405,92378394
406,92378650
407,92378906
408,92379162
409,92379418
410,92379674
411,92379930
412,92380186
413,92380442
414,92380698
415,92380954
416,92381210
417,92381466
418,92381722
419,92381978
420,92382234
421,92382490
422,92382746
423,92383002
424,92383258
425,92383514
426,92383770
427,92384026
428,92384282
429,92384538
430,92384794
431,92385050
432,92385306
433,92385562
434,92385818
435,92386074
436,92386330
437,92386586
438,92386842
439,92387098
440,92387354
441,92387610
442,92387866
443,92388122
444,92388378
445,92388634
446,92388890
447,92389146
448,92389402
449,92389658
450,92389914
451,92390170
452,92390426
453,92390682
454,92390938
455,92391194
456,92391450
457,92391706
458,92391962
459,92392218
460,92392474
461,92392730
462,92392986
463,92393242
464,92393498
465,92393754
466,92394010
467,92394266
468,92394522
469,92394778
470,92395034
471,92395290
472,92395546
473,92395802
474,92396058
475,92396314
476,92396570
477,92396826
478,92397082
479,92397338
480,92397594
481,92397850
482,92398106
483,92398362
484,92398618
485,92398874
486,92399130
487,92399386
488,92399642
489,92399898
490,92400154
491,92400410
492,92400666
493,92400922
494,92401178
495,92401434
496,92401690
497,92401946
498,92402202
499,92402458
500,92402714
501,92402970
502,92403226
503,92403482
504,92403738
505,92403994
506,92404250
507,92404506
508,92404762
509,92405018
510,92405274
511,92405530
512,75661338
513,75661594
514,75661850
515,75662106
516,75662362
517,75662618
518,75662874
519,75663130
520,75663386
521,75663642
522,75663898
523,75664154
524,75664410
525,75664666
526,75664922
527,75665178
528,75665434
529,75665690
530,75665946
531,75666202
532,75666458
533,75666714
534,75666970
535,75667226
536,75667482
537,75667738
538,75667994
539,75668250
540,75668506
541,75668762
542,75669018
543,75669274
544,75669530
545,75669786
546,75670042
547,75670298
548,75670554
549,75670810
550,75671066
551,75671322
552,75671578
553,75671834
554,75672090
555,75672346
556,75672602
557,75672858
558,75673114
559,75673370
560,75673626
561,75673882
562,75674138
563,75674394
564,75674650
565,75674906
566,75675162
567,75675418
568,75675674
569,75675930
570,75676186
571,75676442
572,75676698
573,75676954
574,75677210
575,75677466
576,75677722
577,75677978
578,75678234
579,75678490
580,75678746
581,75679002
582,75679258
583,75679514
584,75679770
585,75680026
586,75680282
587,75680538
588,75680794
589,75681050
590,75681306
591,75681562
592,75681818
593,75682074
594,75682330
595,75682586
596,75682842
597,75683098
598,75683354
599,75683610
600,75683866
601,75684122
602,75684378
603,75684634
604,75684890
605,75685146
606,75685402
607,75685658
608,75685914
609,75686170
610,75686426
611,75686682
612,75686938
613,75687194
614,75687450
615,75687706
616,75687962
617,75688218
618,75688474
619,75688730
620,75688986
621,75689242
622,75689498
623,75689754
624,75690010
625,75690266
626,75690522
627,75690778
628,75691034
629,75691290
630,75691546
631,75691802
632,75692058
633,75692314
634,75692570
635,75692826
636,75693082
637,75693338
638,75693594
639,75693850
640,92438554
641,92438810
642,92439066
643,92439322
644,92439578
645,92439834
646,92440090
647,92440346
648,92440602
649,92440858
650,92441114
651,92441370
652,92441626
653,92441882
654,92442138
655,92442394
656,92442650
657,92442906
658,92443162
659,92443418
660,92443674
661,92443930
662,92444186
663,92444442
664,92444698
665,92444954
666,92445210
667,92445466
668,92445722
669,92445978
670,92446234
671,92446490
672,92446746
673,92447002
674,92447258
675,92447514
676,92447770
677,92448026
678,92448282
679,92448538
680,92448794
681,92449050
682,92449306
683,92449562
684,92449818
685,92450074
686,92450330
687,92450586
688,92450842
689,92451098
690,92451354
691,92451610
692,92451866
693,92452122
694,92452378
695,92452634
696,92452890
697,92453146
698,92453402
699,92453658
700,92453914
701,92454170
702,92454426
703,92454682
704,92454938
705,92455194
706,92455450
707,92455706
708,92455962
709,92456218
710,92456474
711,92456730
712,92456986
713,92457242
714,92457498
715,92457754
716,92458010
717,92458266
718,92458522
719,92458778
720,92459034
721,92459290
722,92459546
723,92459802
724,92460058
725,92460314
726,92460570
727,92460826
728,92461082
729,92461338
730,92461594
731,92461850
732,92462106
733,92462362
734,92462618
735,92462874
736,92463130
737,92463386
738,92463642
739,92463898
740,92464154
741,92464410
742,92464666
743,92464922
744,92465178
745,92465434
746,92465690
747,92465946
748,92466202
749,92466458
750,92466714
751,92466970
752,92467226
753,92467482
754,92467738
755,92467994
756,92468250
757,92468506
758,92468762
759,92469018
760,92469274
761,92469530
762,92469786
763,92470042
764,92470298
765,92470554
766,92470810
767,92471066
768,75726874
769,75727130
770,75727386
771,75727642
772,75727898
773,75728154
774,75728410
775,75728666
776,75728922
777,75729178
778,75729434
779,75729690
780,75729946
781,75730202
782,75730458
783,75730714
784,75730970
785,75731226
786,75731482
787,75731738
788,75731994
789,75732250
790,75732506
791,75732762
792,75733018
793,75733274
794,75733530
795,75733786
796,75734042
797,75734298
798,75734554
799,75734810
800,75735066
801,75735322
802,75735578
803,75735834
804,75736090
805,75736346
806,75736602
807,75736858
808,75737114
809,75737370
810,75737626
811,75737882
812,75738138
813,75738394
814,75738650
815,75738906
816,75739162
817,75739418
818,75739674
819,75739930
820,75740186
821,75740442
822,75740698
823,75740954
824,75741210
825,75741466
826,75741722
827,75741978
828,75742234
829,75742490
830,75742746
831,75743002
832,75743258
833,75743514
834,75743770
835,75744026
836,75744282
837,75744538
838,75744794
839,75745050
840,75745306
841,75745562
842,75745818
843,75746074
844,75746330
845,75746586
846,75746842
847,75747098
848,75747354
849,75747610
850,75747866
851,75748122
852,75748378
853,75748634
854,75748890
855,75749146
856,75749402
857,75749658
858,75749914
859,75750170
860,75750426
861,75750682
862,75750938
863,75751194
864,75751450
865,75751706
866,75751962
867,75752218
868,75752474
869,75752730
870,75752986
871,75753242
872,75753498
873,75753754
874,75754010
875,75754266
876,75754522
877,75754778
878,75755034
879,75755290
880,75755546
881,75755802
882,75756058
883,75756314
884,75756570
885,75756826
886,75757082
887,75757338
888,75757594
889,75757850
890,75758106
891,75758362
892,75758618
893,75758874
894,75759130
895,75759386
896,92504090
897,92504346
898,92504602
899,92504858
900,92505114
901,92505370
902,92505626
903,92505882
904,92506138
905,92506394
906,92506650
907,92506906
908,92507162
909,92507418
910,92507674
911,92507930
912,92508186
913,40835
914,41091
915,41347
916,41603
917,41859
918,42115
919,42371
920,42627
921,42883
922,43139
923,43395
924,43651
925,43907
926,44163
927,44419
928,44675
929,44931
930,92512794
931,45187
932,45443
933,45699
934,45955
935,46211
936,46467
937,46723
938,92514842
939,92515098
940,92515354
941,92515610
942,92515866
943,92516122
944,92516378
945,49027
946,49283
947,49539
948,49795
949,50051
950,50307
951,50563
952,50819
953,51075
954,51331
955,51587
956,51843
957,52099
958,52355
959,52611
960,52867
961,53123
962,92520986
963,53379
964,53635
965,53891
966,54147
967,54403
968,54659
969,54915
970,92523034
971,92523290
972,92523546
973,92523802
974,92524058
975,92524314
976,92524570
977,92524826
978,92525082
979,92525338
980,92525594
981,92525850
982,92526106
983,92526362
984,92526618
985,92526874
986,92527130
987,92527386
988,92527642
989,92527898
990,92528154
991,92528410
992,92528666
993,92528922
994,92529178
995,92529434
996,92529690
997,92529946
998,92530202
999,92530458
1000,92530714
1001,92530970
1002,92531226
1003,92531482
1004,92531738
1005,92531994
1006,92532250
1007,92532506
1008,92532762
1009,92533018
1010,92533274
1011,92533530
1012,92533786
1013,92534042
1014,92534298
1015,92534554
1016,92534810
1017,92535066
1018,92535322
1019,92535578
1020,92535834
1021,92536090
1022,92536346
1023,92536602
1024,75792410
1025,18052
1026,75792922
1027,75793178
1028,75793434
1029,75793690
1030,75793946
1031,75794202
1032,75794458
1033,75794714
1034,75794970
1035,75795226
1036,75795482
1037,75795738
1038,75795994
1039,75796250
1040,16516
1041,16772
1042,17028
1043,17284
1044,17540
1045,17796
1046,18308
1047,18564
1048,18820
1049,19076
1050,19332
1051,19588
1052,19844
1053,20100
1054,20356
1055,20612
1056,20868
1057,21124
1058,21380
1059,21636
1060,21892
1061,22148
1062,22404
1063,22660
1064,22916
1065,23172
1066,23428
1067,23684
1068,23940
1069,24196
1070,24452
1071,24708
1072,28804
1073,29060
1074,29316
1075,29572
1076,29828
1077,30084
1078,30596
1079,30852
1080,31108
1081,31364
1082,31620
1083,31876
1084,32132
1085,32388
1086,32900
1087,33156
1088,33412
1089,33668
1090,33924
1091,34180
1092,34436
1093,34692
1094,34948
1095,35204
1096,35460
1097,35716
1098,35972
1099,36228
1100,36484
1101,36740
1102,36996
1103,37252
1104,75812890
1105,30340
1106,75813402
1107,75813658
1108,75813914
1109,75814170
1110,75814426
1111,75814682
1112,75814938
1113,75815194
1114,75815450
1115,75815706
1116,75815962
1117,75816218
1118,75816474
1119,75816730
1120,75816986
1121,75817242
1122,75817498
1123,75817754
1124,75818010
1125,75818266
1126,75818522
1127,75818778
1128,75819034
1129,75819290
1130,75819546
1131,75819802
1132,75820058
1133,75820314
1134,75820570
1135,75820826
1136,75821082
1137,75821338
1138,75821594
1139,75821850
1140,75822106
1141,75822362
1142,75822618
1143,75822874
1144,75823130
1145,75823386
1146,75823642
1147,75823898
1148,75824154
1149,75824410
1150,75824666
1151,75824922
1152,92569626
1153,92569882
1154,92570138
1155,92570394
1156,92570650
1157,92570906
1158,92571162
1159,92571418
1160,92571674
1161,92571930
1162,92572186
1163,92572442
1164,92572698
1165,92572954
1166,92573210
1167,92573466
1168,92573722
1169,92573978
1170,92574234
1171,92574490
1172,92574746
1173,92575002
1174,92575258
1175,92575514
1176,92575770
1177,92576026
1178,92576282
1179,92576538
1180,92576794
1181,92577050
1182,92577306
1183,92577562
1184,92577818
1185,92578074
1186,92578330
1187,92578586
1188,92578842
1189,92579098
1190,92579354
1191,92579610
1192,92579866
1193,92580122
1194,92580378
1195,92580634
1196,92580890
1197,92581146
1198,92581402
1199,92581658
1200,92581914
1201,92582170
1202,92582426
1203,92582682
1204,92582938
1205,92583194
1206,92583450
1207,92583706
1208,92583962
1209,92584218
1210,92584474
1211,92584730
1212,92584986
1213,92585242
1214,92585498
1215,92585754
1216,92586010
1217,92586266
1218,92586522
1219,92586778
1220,92587034
1221,92587290
1222,92587546
1223,92587802
1224,92588058
1225,92588314
1226,92588570
1227,92588826
1228,92589082
1229,92589338
1230,92589594
1231,92589850
1232,92590106
1233,92590362
1234,92590618
1235,92590874
1236,92591130
1237,92591386
1238,92591642
1239,92591898
1240,92592154
1241,92592410
1242,92592666
1243,92592922
1244,92593178
1245,92593434
1246,92593690
1247,92593946
1248,92594202
1249,92594458
1250,92594714
1251,92594970
1252,92595226
1253,92595482
1254,92595738
1255,92595994
1256,92596250
1257,92596506
1258,92596762
1259,92597018
1260,92597274
1261,92597530
1262,92597786
1263,92598042
1264,92598298
1265,92598554
1266,92598810
1267,92599066
1268,92599322
1269,92599578
1270,92599834
1271,92600090
1272,92600346
1273,92600602
1274,92600858
1275,92601114
1276,92601370
1277,92601626
1278,92601882
1279,92602138
1280,75857946
1281,75858202
1282,75858458
1283,75858714
1284,75858970
1285,75859226
1286,75859482
1287,75859738
1288,75859994
1289,75860250
1290,75860506
1291,75860762
1292,75861018
1293,75861274
1294,75861530
1295,75861786
1296,75862042
1297,75862298
1298,75862554
1299,75862810
1300,75863066
1301,75863322
1302,75863578
1303,75863834
1304,75864090
1305,75864346
1306,75864602
1307,75864858
1308,75865114
1309,75865370
1310,75865626
1311,75865882
1312,75866138
1313,75866394
1314,75866650
1315,75866906
1316,75867162
1317,75867418
1318,75867674
1319,75867930
1320,75868186
1321,75868442
1322,75868698
1323,75868954
1324,75869210
1325,75869466
1326,75869722
1327,75869978
1328,75870234
1329,75870490
1330,75870746
1331,75871002
1332,75871258
1333,75871514
1334,75871770
1335,75872026
1336,75872282
1337,75872538
1338,75872794
1339,75873050
1340,75873306
1341,75873562
1342,75873818
1343,75874074
1344,75874330
1345,75874586
1346,75874842
1347,75875098
1348,75875354
1349,75875610
1350,75875866
1351,75876122
1352,75876378
1353,75876634
1354,75876890
1355,75877146
1356,75877402
1357,75877658
1358,75877914
1359,75878170
1360,75878426
1361,75878682
1362,75878938
1363,75879194
1364,75879450
1365,75879706
1366,75879962
1367,75880218
1368,75880474
1369,75880730
1370,75880986
1371,75881242
1372,75881498
1373,75881754
1374,75882010
1375,75882266
1376,75882522
1377,75882778
1378,75883034
1379,75883290
1380,75883546
1381,75883802
1382,75884058
1383,75884314
1384,75884570
1385,75884826
1386,75885082
1387,75885338
1388,75885594
1389,75885850
1390,75886106
1391,75886362
1392,75886618
1393,75886874
1394,75887130
1395,75887386
1396,75887642
1397,75887898
1398,75888154
1399,75888410
1400,75888666
1401,75888922
1402,75889178
1403,75889434
1404,75889690
1405,75889946
1406,75890202
1407,75890458
1408,92635162
1409,92635418
1410,92635674
1411,92635930
1412,92636186
1413,92636442
1414,92636698
1415,92636954
1416,92637210
1417,92637466
1418,92637722
1419,92637978
1420,92638234
1421,92638490
1422,92638746
1423,92639002
1424,92639258
1425,92639514
1426,92639770
1427,92640026
1428,92640282
1429,92640538
1430,92640794
1431,92641050
1432,92641306
1433,92641562
1434,92641818
1435,92642074
1436,92642330
1437,92642586
1438,92642842
1439,92643098
1440,92643354
1441,92643610
1442,92643866
1443,92644122
1444,92644378
1445,92644634
1446,92644890
1447,92645146
1448,92645402
1449,92645658
1450,92645914
1451,92646170
1452,92646426
1453,92646682
1454,92646938
1455,92647194
1456,92647450
1457,92647706
1458,92647962
1459,92648218
1460,92648474
1461,92648730
1462,92648986
1463,92649242
1464,92649498
1465,92649754
1466,92650010
1467,92650266
1468,92650522
1469,92650778
1470,92651034
1471,92651290
1472,92651546
1473,92651802
1474,92652058
1475,92652314
1476,92652570
1477,92652826
1478,92653082
1479,92653338
1480,92653594
1481,92653850
1482,92654106
1483,92654362
1484,92654618
1485,92654874
1486,92655130
1487,92655386
1488,92655642
1489,92655898
1490,92656154
1491,92656410
1492,92656666
1493,92656922
1494,92657178
1495,92657434
1496,92657690
1497,92657946
1498,92658202
1499,92658458
1500,92658714
1501,92658970
1502,92659226
1503,92659482
1504,92659738
1505,92659994
1506,92660250
1507,92660506
1508,92660762
1509,92661018
1510,92661274
1511,92661530
1512,92661786
1513,92662042
1514,92662298
1515,92662554
1516,92662810
1517,92663066
1518,92663322
1519,92663578
1520,92663834
1521,92664090
1522,92664346
1523,92664602
1524,92664858
1525,92665114
1526,92665370
1527,92665626
1528,92665882
1529,92666138
1530,92666394
1531,92666650
1532,92666906
1533,92667162
1534,92667418
1535,92667674
1536,75923482
1537,75923738
1538,75923994
1539,75924250
1540,75924506
1541,75924762
1542,75925018
1543,75925274
1544,75925530
1545,75925786
1546,75926042
1547,75926298
1548,75926554
1549,75926810
1550,75927066
1551,75927322
1552,75927578
1553,75927834
1554,75928090
1555,75928346
1556,75928602
1557,75928858
1558,75929114
1559,75929370
1560,75929626
1561,75929882
1562,75930138
1563,75930394
1564,75930650
1565,75930906
1566,75931162
1567,75931418
1568,75931674
1569,75931930
1570,75932186
1571,75932442
1572,75932698
1573,75932954
1574,75933210
1575,75933466
1576,75933722
1577,75933978
1578,75934234
1579,75934490
1580,75934746
1581,75935002
1582,75935258
1583,75935514
1584,75935770
1585,75936026
1586,75936282
1587,75936538
1588,75936794
1589,75937050
1590,75937306
1591,75937562
1592,75937818
1593,75938074
1594,75938330
1595,75938586
1596,75938842
1597,75939098
1598,75939354
1599,75939610
1600,75939866
1601,75940122
1602,75940378
1603,75940634
1604,75940890
1605,75941146
1606,75941402
1607,75941658
1608,75941914
1609,75942170
1610,75942426
1611,75942682
1612,75942938
1613,75943194
1614,75943450
1615,75943706
1616,75943962
1617,75944218
1618,75944474
1619,75944730
1620,75944986
1621,75945242
1622,75945498
1623,75945754
1624,75946010
1625,75946266
1626,75946522
1627,75946778
1628,75947034
1629,75947290
1630,75947546
1631,75947802
1632,75948058
1633,75948314
1634,75948570
1635,75948826
1636,75949082
1637,75949338
1638,75949594
1639,75949850
1640,75950106
1641,75950362
1642,75950618
1643,75950874
1644,75951130
1645,75951386
1646,75951642
1647,75951898
1648,75952154
1649,75952410
1650,75952666
1651,75952922
1652,75953178
1653,75953434
1654,75953690
1655,75953946
1656,75954202
1657,75954458
1658,75954714
1659,75954970
1660,75955226
1661,75955482
1662,75955738
1663,75955994
1664,92700698
1665,92700954
1666,92701210
1667,92701466
1668,92701722
1669,92701978
1670,92702234
1671,92702490
1672,92702746
1673,92703002
1674,92703258
1675,92703514
1676,92703770
1677,92704026
1678,92704282
1679,92704538
1680,92704794
1681,92705050
1682,92705306
1683,92705562
1684,92705818
1685,92706074
1686,92706330
1687,92706586
1688,92706842
1689,92707098
1690,92707354
1691,92707610
1692,92707866
1693,92708122
1694,92708378
1695,92708634
1696,92708890
1697,92709146
1698,92709402
1699,92709658
1700,92709914
1701,92710170
1702,92710426
1703,92710682
1704,92710938
1705,92711194
1706,92711450
1707,92711706
1708,92711962
1709,92712218
1710,92712474
1711,92712730
1712,92712986
1713,92713242
1714,92713498
1715,92713754
1716,92714010
1717,92714266
1718,92714522
1719,92714778
1720,92715034
1721,92715290
1722,92715546
1723,92715802
1724,92716058
1725,92716314
1726,92716570
1727,92716826
1728,92717082
1729,92717338
1730,92717594
1731,92717850
1732,92718106
1733,92718362
1734,92718618
1735,92718874
1736,92719130
1737,92719386
1738,92719642
1739,92719898
1740,92720154
1741,92720410
1742,92720666
1743,92720922
1744,92721178
1745,92721434
1746,92721690
1747,92721946
1748,92722202
1749,92722458
1750,92722714
1751,92722970
1752,92723226
1753,92723482
1754,92723738
1755,92723994
1756,92724250
1757,92724506
1758,92724762
1759,92725018
1760,92725274
1761,92725530
1762,92725786
1763,92726042
1764,92726298
1765,92726554
1766,92726810
1767,92727066
1768,92727322
1769,92727578
1770,92727834
1771,92728090
1772,92728346
1773,92728602
1774,92728858
1775,92729114
1776,92729370
1777,92729626
1778,92729882
1779,92730138
1780,92730394
1781,92730650
1782,92730906
1783,92731162
1784,92731418
1785,92731674
1786,92731930
1787,92732186
1788,92732442
1789,92732698
1790,92732954
1791,92733210
1792,75989018
1793,75989274
1794,75989530
1795,75989786
1796,75990042
1797,75990298
1798,75990554
1799,75990810
1800,75991066
1801,75991322
1802,75991578
1803,75991834
1804,75992090
1805,75992346
1806,75992602
1807,75992858
1808,75993114
1809,75993370
1810,75993626
1811,75993882
1812,75994138
1813,75994394
1814,75994650
1815,75994906
1816,75995162
1817,75995418
1818,75995674
1819,75995930
1820,75996186
1821,75996442
1822,75996698
1823,75996954
1824,75997210
1825,75997466
1826,75997722
1827,75997978
1828,75998234
1829,75998490
1830,75998746
1831,75999002
1832,75999258
1833,75999514
1834,75999770
1835,76000026
1836,76000282
1837,76000538
1838,76000794
1839,76001050
1840,76001306
1841,76001562
1842,76001818
1843,76002074
1844,76002330
1845,76002586
1846,76002842
1847,76003098
1848,76003354
1849,76003610
1850,76003866
1851,76004122
1852,76004378
1853,76004634
1854,76004890
1855,76005146
1856,76005402
1857,76005658
1858,76005914
1859,76006170
1860,76006426
1861,76006682
1862,76006938
1863,76007194
1864,76007450
1865,76007706
1866,76007962
1867,76008218
1868,76008474
1869,76008730
1870,76008986
1871,76009242
1872,76009498
1873,76009754
1874,76010010
1875,76010266
1876,76010522
1877,76010778
1878,76011034
1879,76011290
1880,76011546
1881,76011802
1882,76012058
1883,76012314
1884,76012570
1885,76012826
1886,76013082
1887,76013338
1888,76013594
1889,76013850
1890,76014106
1891,76014362
1892,76014618
1893,76014874
1894,76015130
1895,76015386
1896,76015642
1897,76015898
1898,76016154
1899,76016410
1900,76016666
1901,76016922
1902,76017178
1903,76017434
1904,76017690
1905,76017946
1906,76018202
1907,76018458
1908,76018714
1909,76018970
1910,76019226
1911,76019482
1912,76019738
1913,76019994
1914,76020250
1915,76020506
1916,76020762
1917,76021018
1918,76021274
1919,76021530
1920,92766234
1921,92766490
1922,92766746
1923,92767002
1924,92767258
1925,92767514
1926,92767770
1927,92768026
1928,92768282
1929,92768538
1930,92768794
1931,92769050
1932,92769306
1933,92769562
1934,92769818
1935,92770074
1936,92770330
1937,92770586
1938,92770842
1939,92771098
1940,92771354
1941,92771610
1942,92771866
1943,92772122
1944,92772378
1945,92772634
1946,92772890
1947,92773146
1948,92773402
1949,92773658
1950,92773914
1951,92774170
1952,92774426
1953,92774682
1954,92774938
1955,92775194
1956,92775450
1957,92775706
1958,92775962
1959,92776218
1960,92776474
1961,92776730
1962,92776986
1963,92777242
1964,92777498
1965,92777754
1966,92778010
1967,92778266
1968,92778522
1969,92778778
1970,92779034
1971,92779290
1972,92779546
1973,92779802
1974,92780058
1975,92780314
1976,92780570
1977,92780826
1978,92781082
1979,92781338
1980,92781594
1981,92781850
1982,92782106
1983,92782362
1984,92782618
1985,92782874
1986,92783130
1987,92783386
1988,92783642
1989,92783898
1990,92784154
1991,92784410
1992,92784666
1993,92784922
1994,92785178
1995,92785434
1996,92785690
1997,92785946
1998,92786202
1999,92786458
2000,92786714
2001,92786970
2002,92787226
2003,92787482
2004,92787738
2005,92787994
2006,92788250
2007,92788506
2008,92788762
2009,92789018
2010,92789274
2011,92789530
2012,92789786
2013,92790042
2014,92790298
2015,92790554
2016,92790810
2017,92791066
2018,92791322
2019,92791578
2020,92791834
2021,92792090
2022,92792346
2023,92792602
2024,92792858
2025,92793114
2026,92793370
2027,92793626
2028,92793882
2029,92794138
2030,92794394
2031,92794650
2032,92794906
2033,92795162
2034,92795418
2035,92795674
2036,92795930
2037,92796186
2038,92796442
2039,92796698
2040,92796954
2041,92797210
2042,92797466
2043,92797722
2044,92797978
2045,92798234
2046,92798490
2047,92798746
2048,76054554
2049,76054810
2050,76055066
2051,76055322
2052,76055578
2053,76055834
2054,76056090
2055,76056346
2056,76056602
2057,76056858
2058,76057114
2059,76057370
2060,76057626
2061,76057882
2062,76058138
2063,76058394
2064,76058650
2065,76058906
2066,76059162
2067,76059418
2068,76059674
2069,76059930
2070,76060186
2071,76060442
2072,76060698
2073,76060954
2074,76061210
2075,76061466
2076,76061722
2077,76061978
2078,76062234
2079,76062490
2080,76062746
2081,76063002
2082,76063258
2083,76063514
2084,76063770
2085,76064026
2086,76064282
2087,76064538
2088,76064794
2089,76065050
2090,76065306
2091,76065562
2092,76065818
2093,76066074
2094,76066330
2095,76066586
2096,76066842
2097,76067098
2098,76067354
2099,76067610
2100,76067866
2101,76068122
2102,76068378
2103,76068634
2104,76068890
2105,76069146
2106,76069402
2107,76069658
2108,76069914
2109,76070170
2110,76070426
2111,76070682
2112,76070938
2113,76071194
2114,76071450
2115,76071706
2116,76071962
2117,76072218
2118,76072474
2119,76072730
2120,76072986
2121,76073242
2122,76073498
2123,76073754
2124,76074010
2125,76074266
2126,76074522
2127,76074778
2128,76075034
2129,76075290
2130,76075546
2131,76075802
2132,76076058
2133,76076314
2134,76076570
2135,76076826
2136,76077082
2137,76077338
2138,76077594
2139,76077850
2140,76078106
2141,76078362
2142,76078618
2143,76078874
2144,76079130
2145,76079386
2146,76079642
2147,76079898
2148,76080154
2149,76080410
2150,76080666
2151,76080922
2152,76081178
2153,76081434
2154,76081690
2155,76081946
2156,76082202
2157,76082458
2158,76082714
2159,76082970
2160,76083226
2161,76083482
2162,76083738
2163,76083994
2164,76084250
2165,76084506
2166,76084762
2167,76085018
2168,76085274
2169,76085530
2170,76085786
2171,76086042
2172,76086298
2173,76086554
2174,76086810
2175,76087066
2176,92831770
2177,92832026
2178,92832282
2179,92832538
2180,92832794
2181,92833050
2182,92833306
2183,92833562
2184,92833818
2185,92834074
2186,92834330
2187,92834586
2188,92834842
2189,92835098
2190,92835354
2191,92835610
2192,92835866
2193,92836122
2194,92836378
2195,92836634
2196,92836890
